x,y,theta,v,omega
0.738160033998654,-1.46111688476377,-0.186436531247789,-1.7519823217215e-07,0
0.73815997988883,-1.4611168805868,-0.186436550245963,-1.87730003790107e-07,0
0.73815994447902,-1.46111687830823,-0.186436547848038,-1.86149179197371e-07,0
0.738159923525713,-1.46111687756767,-0.18643653312501,-1.76419543895586e-07,0
0.738159908880959,-1.46111687714939,-0.186436508554354,-1.60231928574969e-07,0
0.738159856194747,-1.46111687862847,-0.186436528074537,-1.73036456356749e-07,0
0.738159818950108,-1.46111688091598,-0.186436531587958,-1.75346048701536e-07,0
0.738159788574148,-1.46111688329108,-0.186436525886746,-1.71590299115624e-07,0
0.738159741232667,-1.4611168828938,-0.186436500931303,-1.56234736695554e-07,0
0.738159727348191,-1.4611168878035,-0.186436481233271,-1.44441755525811e-07,0
0.738159713636073,-1.46111689201539,-0.18643646458441,-1.34450808211464e-07,0
0.738159700264385,-1.46111689576188,-0.186436450053264,-1.25569511815021e-07,0
0.738159688282803,-1.46111689931367,-0.186436437660481,-1.17803046760687e-07,0
0.738159674415268,-1.46111690231523,-0.186436426153677,-1.1042105941268e-07,0
0.738159662254871,-1.46111690513768,-0.186436415831769,-1.0369545214401e-07,0
0.738159645821156,-1.46111690739948,-0.186436410993878,-1.00505272234394e-07,0
0.738159626231409,-1.46111690924925,-0.186436409804461,-9.97150415711221e-08,0
0.738159605591242,-1.46111691094576,-0.18643641084377,-1.0041200083025e-07,0
0.73815958227897,-1.46111691225701,-0.186436413346315,-1.02097891440006e-07,0
0.738159561960665,-1.46111691377999,-0.186436412599331,-1.01595117257748e-07,0
0.738159544963542,-1.46111691627972,-0.186436408514399,-9.88474589945053e-08,0
0.738159530467793,-1.46111691949343,-0.18643640256135,-9.48529663635374e-08,0
0.73815951745099,-1.46111692317881,-0.186436395680919,-9.0249605812926e-08,0
0.738159505560604,-1.46111692721328,-0.186436388577083,-8.55112124200965e-08,0
0.738159496185734,-1.46111693120783,-0.186436380237082,-7.99588045316547e-08,0
0.738159490044834,-1.46111693661514,-0.186436369329538,-7.2707884050098e-08,0
0.738159485915726,-1.46111694309147,-0.186436356956331,-6.45155517481747e-08,0
0.738159483776203,-1.46111695035935,-0.186436344676309,-5.64171820547421e-08,0
0.738159482865324,-1.4611169580261,-0.186436333515889,-4.9052143770207e-08,0
0.73815948199488,-1.46111696515435,-0.186436322809245,-4.19867030167995e-08,0
0.738159481786968,-1.46111697155936,-0.186436313939961,-3.61272255559652e-08,0
0.738159480926025,-1.46111697735058,-0.18643630604663,-3.09164830983073e-08,0
0.738159480488421,-1.46111698272882,-0.1864362996973,-2.67230148051014e-08,0
0.73815947955035,-1.46111698772758,-0.186436294335594,-2.31757788166233e-08,0
0.738159478658549,-1.46111699165388,-0.18643628988578,-2.02311085655649e-08,0
0.738159477224614,-1.46111699443286,-0.186436286746372,-1.81540850263342e-08,0
0.738159475371,-1.46111699637,-0.186436284581967,-1.67229792380145e-08,0
0.738159473195659,-1.46111699768978,-0.186436283135074,-1.57669491318357e-08,0
0.738159470468383,-1.46111699850548,-0.186436282172945,-1.51350958929529e-08,0
0.738159467981027,-1.46111699906493,-0.186436281594328,-1.47563469154026e-08,0
0.738159466413649,-1.46111699952002,-0.186436280138819,-1.38020238642129e-08,0
0.738159465515589,-1.46111699989855,-0.18643627819172,-1.25226390268658e-08,0
0.738159465096388,-1.46111700021937,-0.186436276025812,-1.10976527449611e-08,0
0.738159465009551,-1.46111700049486,-0.186436273840178,-9.65858659330865e-09,0
0.738159461025312,-1.46111699845455,-0.186436276212263,-1.12220527511518e-08,0
0.73815945837176,-1.46111699701343,-0.186436276845427,-1.16397923485236e-08,0
0.738159456742414,-1.4611169960196,-0.186436276405182,-1.13485776471569e-08,0
0.738159455654302,-1.46111699531332,-0.186436275213353,-1.05606228020218e-08,0
0.73815945515613,-1.46111699485368,-0.186436273674705,-9.54578301744201e-09,0
0.738159450929689,-1.46111699418834,-0.186436276054882,-1.11146223203506e-08,0
0.738159448100017,-1.46111699375084,-0.186436276693514,-1.15355806515164e-08,0
0.738159446278685,-1.46111699347753,-0.186436276211634,-1.12180217922059e-08,0
0.738159445189873,-1.46111699332343,-0.186436275060255,-1.04595167298196e-08,0
0.738159444616978,-1.46111699325278,-0.186436273565519,-9.47443125947524e-09,0
0.738159443595606,-1.461116993526,-0.186436272623201,-8.85307353492599e-09,0
0.738159444465373,-1.46111699318562,-0.186436270062847,-7.16440427196896e-09,0
0.738159447035567,-1.46111699223744,-0.186436266283715,-4.67164213150402e-09,0
0.738159450813339,-1.46111699082055,-0.18643626187394,-1.76532939619307e-09,0
0.738159455338802,-1.46111698907245,-0.186436257410783,1.17616418898488e-09,0
0.738159460885544,-1.46111698703877,-0.186436252576721,4.36402346759786e-09,0
0.738159469158638,-1.46111698439182,-0.186436245813644,8.82420131100341e-09,0
0.738159479326448,-1.4611169812729,-0.186436238168976,1.38636836038322e-08,0
0.738159490637455,-1.46111697779573,-0.186436230452593,1.89511710399463e-08,0
0.738159502847846,-1.46111697403297,-0.186436222969161,2.38849701080715e-08,0
0.738159514767889,-1.46111697020859,-0.186436216700597,2.80186717653111e-08,0
0.738159522882859,-1.46111696730707,-0.186436214929365,2.91864449586743e-08,0
0.738159527915063,-1.46111696502146,-0.186436215890402,2.85511986622026e-08,0
0.738159531416893,-1.46111696332109,-0.186436218807675,2.66232624963426e-08,0
0.738159533183644,-1.46111696193124,-0.186436222603469,2.4119506455001e-08,0
0.738159571958322,-1.461116954675,-0.18643619066891,4.52195214275122e-08,0
0.738159599279271,-1.4611169491945,-0.1864361739809,5.62647606879424e-08,0
0.738159618580158,-1.46111694507403,-0.186436168018081,6.01904430947776e-08,0
0.738159630162802,-1.46111694159442,-0.186436168809196,5.96708004089756e-08,0
0.738159638016936,-1.46111693894178,-0.186436174101667,5.62012659842711e-08,0
0.73815968737111,-1.46111693623568,-0.186436136896218,8.06239384299306e-08,0
0.738159722388661,-1.46111693407139,-0.186436119710243,9.19148862578256e-08,0
0.738159743979177,-1.46111693174356,-0.186436115533238,9.46697773185841e-08,0
0.738159759112895,-1.4611169299269,-0.186436119948177,9.17415967652953e-08,0
0.738159768226064,-1.46111692823658,-0.186436129606728,8.53287052817331e-08,0
0.73815982070244,-1.46111692523547,-0.186436095737767,1.0779812897989e-07,0
0.738159864579505,-1.46111692258535,-0.186436074668169,1.21756404879068e-07,0
0.738159904272582,-1.46111692019453,-0.186436060608367,1.3105310111729e-07,0
0.738159940247674,-1.46111691789416,-0.186436051706673,1.36930897332534e-07,0
0.73815997394527,-1.46111691572569,-0.186436046420914,1.40417621450547e-07,0
0.738160002475276,-1.46111691361779,-0.186436046836546,1.40142538032307e-07,0
0.738160029161279,-1.4611169118434,-0.186436049146052,1.38619842802978e-07,0
0.738160054100676,-1.46111691025356,-0.186436052480488,1.3642243068181e-07,0
0.738160079483781,-1.46111690904664,-0.186436056458018,1.33807861036451e-07,0
0.738160101608981,-1.46111690758164,-0.18643606031717,1.31270275748051e-07,0
0.738160125074813,-1.46111690662893,-0.186436065155633,1.2809001995566e-07,0
0.738160137897785,-1.46111690512186,-0.186436077295833,1.20106621564341e-07,0
0.738160146182483,-1.46111690381934,-0.186436094576859,1.08742879894296e-07,0
0.738160148911246,-1.46111690224288,-0.186436112855422,9.67093027761565e-08,0
0.738160149708909,-1.46111690086711,-0.186436131498187,8.44036571315734e-08,0
0.738160189839712,-1.46111690231447,-0.186436108713982,9.94598261441376e-08,0
0.738160228842182,-1.46111690520299,-0.186436109765786,9.88111392712665e-08,0
0.738160240390298,-1.46111690412005,-0.186436118916547,9.3327272637495e-08,0
0.73816024726411,-1.46111690303645,-0.186436131410082,8.58262002088541e-08,0
0.738160313094574,-1.46111691312923,-0.186436095377481,1.0668444163902e-07,0
0.738160342112579,-1.4611169169062,-0.186436087131194,1.114111485839e-07,0
0.738160360136578,-1.46111691906775,-0.186436091351867,1.08941996959804e-07,0
0.738160371212897,-1.46111692025331,-0.186436101823178,1.02603853239492e-07,0
0.738160438567261,-1.46111692914844,-0.18643605644152,1.31068209666965e-07,0
0.738160479278548,-1.46111693326334,-0.186436032749092,1.46442066550118e-07,0
0.738160528690868,-1.46111693760624,-0.186436012609909,1.60374638636693e-07,0
0.738160581228271,-1.46111694122093,-0.186435994431842,1.7332698702781e-07,0
0.738160632945467,-1.46111694374219,-0.186435978835893,1.84470369311045e-07,0
0.738160705216529,-1.46111694877916,-0.186435967290268,1.92258075858158e-07,0
0.738160748954965,-1.46111694987029,-0.186435962592874,1.95322651470019e-07,0
0.73816078950098,-1.4611169514072,-0.186435961653217,1.95927786971214e-07,0
0.738160825830869,-1.46111695296372,-0.186435962732045,1.95228126429871e-07,0
0.738160862793185,-1.46111695518553,-0.186435965054186,1.93709870558599e-07,0
0.738160898513736,-1.46111695765961,-0.18643597005013,1.90426389145758e-07,0
0.738160919446754,-1.46111695849625,-0.186435987370285,1.7900977321882e-07,0
0.738160929953264,-1.46111695820687,-0.186436010131457,1.63917057983447e-07,0
0.738160935919454,-1.46111695767464,-0.186436036499921,1.46330637070216e-07,0
0.738160937493158,-1.46111695676168,-0.186436063968785,1.27973790984343e-07,0
0.738160967762404,-1.46111696220964,-0.186436060000803,1.30618961353089e-07,0
0.738160986150618,-1.4611169654872,-0.186436067321282,1.25753383481543e-07,0
0.738160997049652,-1.46111696740369,-0.186436081306159,1.16472625610763e-07,0
0.738161002698781,-1.46111696836755,-0.186436098744514,1.04910643218829e-07,0
0.738161004899074,-1.46111696870835,-0.186436117614147,9.24137721648237e-08,0
0.738161040631121,-1.46111697596278,-0.18643609960516,1.0433556651272e-07,0
0.738161063823138,-1.46111698071285,-0.186436095920886,1.06780029796311e-07,0
0.738161079069179,-1.46111698386268,-0.186436101481642,1.03081810846534e-07,0
0.738161097530448,-1.46111698754495,-0.186436126554406,8.75427976353974e-08,0
0.738161179673672,-1.46111699370058,-0.186436058451626,1.28428910435398e-07,0
0.738161248800263,-1.46111699721769,-0.186436013265333,1.55581876194608e-07,0
0.738161317152033,-1.46111699980793,-0.186435976692504,1.77976719585951e-07,0
0.738161383991129,-1.4611170015771,-0.186435946448933,1.96942402496986e-07,0
0.738161451011421,-1.46111700292382,-0.186435920763613,2.13410768140255e-07,0
0.738161511309925,-1.46111700325968,-0.186435904756376,2.23849565626884e-07,0
0.738161566224337,-1.46111700217712,-0.18643589985017,2.27073693652205e-07,0
0.738161606774155,-1.46111699868262,-0.186435901410277,2.26036839509886e-07,0
0.738161647453222,-1.46111699509493,-0.186435907399155,2.22026342505655e-07,0
0.738161686565552,-1.46111699098179,-0.186435916295099,2.16063451531393e-07,0
0.738161740675896,-1.46111699018076,-0.18643595257248,1.93445561282134e-07,0
0.738161748121997,-1.46111698355141,-0.18643598725035,1.72442003284151e-07,0
0.738161751511617,-1.4611169783273,-0.18643601962007,1.52808347270088e-07,0
0.738161752980379,-1.46111697432492,-0.186436050916636,1.33518687259316e-07,0
0.738161782990598,-1.46111695667119,-0.1864360500604,1.34053310790507e-07,0
0.738161803208306,-1.46111694346887,-0.186436059181393,1.28166272407059e-07,0
0.738161816077608,-1.4611169334774,-0.18643607473701,1.17967201065955e-07,0
0.738161831822595,-1.46111692738343,-0.186436109119391,9.65762520874943e-08,0
0.738161854045598,-1.46111687783682,-0.186436116154132,9.22910693756302e-08,0
0.738161868396317,-1.46111684132307,-0.186436127089549,8.5601610872494e-08,0
0.738161878067429,-1.46111681452233,-0.186436140342499,7.73493672517232e-08,0
0.738161883279206,-1.46111679461365,-0.186436153890059,6.87395546496295e-08,0
0.738161885974497,-1.46111677987434,-0.186436167127634,6.0152949039379e-08,0
0.738161903814281,-1.46111669202494,-0.186436177373837,5.33858023104901e-08,0
0.738161916983458,-1.46111661129489,-0.186436189488532,4.52915965754223e-08,0
0.738161927152609,-1.46111653161717,-0.186436202725363,3.63847253963667e-08,0
0.73816193530566,-1.46111645274157,-0.186436216061644,2.73797951705799e-08,0
0.738161942023193,-1.46111637560976,-0.186436228358056,1.90472402716811e-08,0
0.73816194812686,-1.46111630177888,-0.186436239991106,1.11913964371645e-08,0
0.738161953505685,-1.46111623297787,-0.186436249314227,4.91818183606412e-09,0
0.738161958811628,-1.46111616723659,-0.186436257066736,-2.93256573676335e-10,0
0.738161964073512,-1.46111610432886,-0.186436263321403,-4.49973996849907e-09,0
0.738161969362829,-1.46111604285787,-0.186436268505738,-7.98609347919486e-09,0
0.738161974326616,-1.46111598648256,-0.186436272378155,-1.05789162615228e-08,0
0.73816197936279,-1.46111592960525,-0.186436275811687,-1.28653808942296e-08,0
0.738161984480684,-1.46111587264099,-0.186436278764691,-1.48253159928813e-08,0
0.738161989712769,-1.46111581632926,-0.186436281212351,-1.64509837677943e-08,0
0.738161994827431,-1.46111575882467,-0.186436283382248,-1.78900105256259e-08,0
0.738161999870311,-1.46111570598283,-0.186436284805633,-1.88331565418055e-08,0
0.738162002889559,-1.46111565056105,-0.186436288339009,-2.11775593894471e-08,0
0.738162004575611,-1.46111559313948,-0.186436293057802,-2.43068982269751e-08,0
0.738162005369598,-1.46111553419892,-0.186436298299097,-2.7776724682309e-08,0
0.738162005688357,-1.4611154744354,-0.186436303541222,-3.12422011562889e-08,0
0.738162005567836,-1.46111541815422,-0.186436307575562,-3.38998421423582e-08,0
0.738162003320111,-1.4611153586907,-0.186436314056968,-3.81575211182529e-08,0
0.738161999440456,-1.46111529689804,-0.186436321716092,-4.31851950703167e-08,0
0.738161994485571,-1.46111523342289,-0.186436329727189,-4.84456845427668e-08,0
0.738161989357195,-1.4611151697043,-0.186436337302496,-5.34351395891403e-08,0
0.738161983894501,-1.46111511029031,-0.186436342469799,-5.68397757241352e-08,0
0.738161977652872,-1.46111504756005,-0.186436348880167,-6.10573720447643e-08,0
0.738161970564447,-1.46111498237003,-0.186436355736907,-6.55669076140633e-08,0
0.738161962948187,-1.46111491539598,-0.186436362533385,-7.00373856711659e-08,0
0.738161954960594,-1.46111484700877,-0.186436368982924,-7.42796013724384e-08,0
0.738161948689605,-1.46111478523826,-0.186436371843327,-7.61596070002106e-08,0
0.738161943680992,-1.46111472560233,-0.186436373211317,-7.70587787021032e-08,0
0.738161938127928,-1.46111466588644,-0.186436373579188,-7.72970594395021e-08,0
0.738161933738496,-1.46111460712023,-0.186436373306833,-7.71128039942896e-08,0
0.738161929782486,-1.46111454912122,-0.186436372659934,-7.66818458021283e-08,0
0.738161926426628,-1.46111449461545,-0.186436370749883,-7.54185234964908e-08,0
0.738161925949726,-1.4611144552068,-0.186436364254718,-7.11232388186194e-08,0
0.738161926143412,-1.46111442654682,-0.18643635440769,-6.46136449068114e-08,0
0.738161928372589,-1.46111440602334,-0.186436343840707,-5.76258362596579e-08,0
0.738161930637237,-1.46111439116469,-0.186436332867287,-5.03593125028945e-08,0
0.738161921515184,-1.46111430239117,-0.186436347824559,-6.02287545000493e-08,0
0.738161916727684,-1.46111423795314,-0.186436352444033,-6.32647209729291e-08,0
0.738161915050897,-1.46111419126624,-0.186436350769766,-6.21579333804422e-08,0
0.738161914225165,-1.46111415726718,-0.186436344632299,-5.81132953099838e-08,0
0.738161915106542,-1.46111413273311,-0.186436336130342,-5.2536733274535e-08,0
0.738161909104669,-1.46111403327836,-0.186436350054238,-6.1639445717731e-08,0
0.738161905374031,-1.46111394582658,-0.186436358204332,-6.69806594511769e-08,0
0.738161902270679,-1.46111386610568,-0.186436362612695,-6.98787929588485e-08,0
0.738161900122389,-1.46111379211926,-0.186436364450289,-7.10860420314544e-08,0
0.738161898605897,-1.46111372219664,-0.186436364578686,-7.11655293872656e-08,0
0.738161898228803,-1.46111366116172,-0.186436362106716,-6.95291506408038e-08,0
0.738161897034307,-1.46111360061941,-0.186436361387778,-6.90486707013022e-08,0
0.738161893997791,-1.46111353908915,-0.186436361826602,-6.93349537944816e-08,0
0.738161889938491,-1.4611134763948,-0.186436363019031,-7.01188238147989e-08,0
0.738161885920148,-1.46111341366703,-0.186436364572681,-7.11384567116413e-08,0
0.738161882737,-1.46111335646086,-0.186436363956803,-7.07285405869309e-08,0
0.73816188026649,-1.46111329995625,-0.186436362847187,-6.99939801143582e-08,0
0.738161877941181,-1.46111324364394,-0.186436361468803,-6.90825217522902e-08,0
0.738161875952214,-1.46111318763863,-0.186436360002285,-6.81129940980582e-08,0
0.738161874163048,-1.46111313193697,-0.186436358559975,-6.71587774149509e-08,0
0.73816187268008,-1.46111307864553,-0.186436356516487,-6.5807671528878e-08,0
0.738161872922661,-1.46111304000101,-0.186436350259585,-6.16786725799725e-08,0
0.738161874342337,-1.46111301203095,-0.186436341686368,-5.60232122677321e-08,0
0.738161876483451,-1.46111299182559,-0.186436332110265,-4.97081500062418e-08,0
0.738161879239204,-1.46111297730389,-0.186436322761558,-4.35283921851178e-08,0
0.738161870990506,-1.46111288172542,-0.186436339724958,-5.47552369756206e-08,0
0.738161864288975,-1.46111279384863,-0.186436351667268,-6.26555579332944e-08,0
0.73816185881841,-1.46111271173963,-0.186436359847643,-6.80642375808974e-08,0
0.738161854122791,-1.46111263360498,-0.186436365315137,-7.1675304744057e-08,0
0.738161849999798,-1.46111255812941,-0.186436368823386,-7.39862862641384e-08,0
0.738161847137139,-1.4611124902455,-0.186436368936947,-7.40558340044892e-08,0
0.738161845931206,-1.46111242376457,-0.186436367629882,-7.3192467045272e-08,0
0.738161845537186,-1.46111235822387,-0.186436365515781,-7.17998473202417e-08,0
0.738161846162588,-1.46111229428773,-0.186436363106675,-7.0209319940499e-08,0
0.738161846131626,-1.46111222967158,-0.186436360443662,-6.84497998082443e-08,0
0.738161847390029,-1.46111217135914,-0.186436356986148,-6.61646117938836e-08,0
0.738161846422273,-1.4611121104064,-0.186436356016573,-6.5518941510959e-08,0
0.738161844266676,-1.46111204757685,-0.186436356663699,-6.59419504131458e-08,0
0.738161841348986,-1.46111198350267,-0.186436358281687,-6.70066472411377e-08,0
0.73816183769929,-1.46111191824147,-0.186436360449446,-6.84333742195692e-08,0
0.738161835078784,-1.46111186067946,-0.18643636015623,-6.82353753377338e-08,0
0.738161831005535,-1.46111180233014,-0.18643635990667,-6.80669736337137e-08,0
0.738161829167554,-1.46111174696926,-0.186436359724509,-6.7943169369795e-08,0
0.738161825908962,-1.46111169178252,-0.186436359579561,-6.78433942507185e-08,0
0.738161822572434,-1.46111163689291,-0.186436359465527,-6.77638620978578e-08,0
0.738161811104858,-1.46111156272665,-0.186436357183489,-6.63511938214482e-08,0
0.738161813570528,-1.46111149231262,-0.186436354218607,-6.45696049280903e-08,0
0.738161816657642,-1.4611114231482,-0.186436351096444,-6.26908163329321e-08,0
0.738161819555381,-1.46111135361561,-0.18643634785586,-6.07090166978837e-08,0
0.738161823842852,-1.4611112918849,-0.186436343740995,-5.81379978269979e-08,0
0.738161828516394,-1.46111122966378,-0.186436339166195,-5.52075620268134e-08,0
0.738161833965696,-1.46111116720068,-0.186436334500991,-5.21614427545807e-08,0
0.738161839924402,-1.46111110455827,-0.186436329984601,-4.91726095077469e-08,0
0.738161846204038,-1.46111104179544,-0.186436325771101,-4.6360067216826e-08,0
0.738161852356569,-1.46111098408744,-0.186436321311177,-4.33692280608335e-08,0
0.738161858484543,-1.46111092483353,-0.186436317635707,-4.08995811065807e-08,0
0.738161864443916,-1.46111086365547,-0.18643631456563,-3.88421253231591e-08,0
0.738161870893044,-1.46111080312866,-0.186436312211675,-3.72646078069097e-08,0
0.738161876834096,-1.46111074185675,-0.18643631031509,-3.59915174074179e-08,0
0.738161882239504,-1.46111068673981,-0.186436307974614,-3.44236533653622e-08,0
0.738161885323659,-1.46111062637188,-0.186436308934926,-3.50600670620148e-08,0
0.738161887521579,-1.46111056425731,-0.186436311628703,-3.68483945848002e-08,0
0.738161888300145,-1.46111049968454,-0.186436315430475,-3.93756216618579e-08,0
0.738161888304482,-1.46111043316136,-0.186436319778239,-4.22633606235754e-08,0
0.738161888101281,-1.46111037174544,-0.186436322974801,-4.43835795349027e-08,0
0.738161887181952,-1.46111031152763,-0.186436326124198,-4.64701891573561e-08,0
0.73816188588558,-1.4611102522504,-0.186436329080214,-4.84258605038972e-08,0
0.738161884337724,-1.46111019366391,-0.186436331767982,-5.02015915061539e-08,0
0.738161882243723,-1.4611101347748,-0.186436334227815,-5.18205679123986e-08,0
0.738161881617877,-1.4611100819255,-0.18643633482529,-5.22115404393569e-08,0
0.738161881601044,-1.46111002597323,-0.186436334688011,-5.21177568784842e-08,0
0.738161882519915,-1.46110996796021,-0.186436334099921,-5.17261618182953e-08,0
0.73816187781455,-1.46110989013767,-0.186436332376941,-5.06596696181133e-08,0
0.73816188267775,-1.461109822846,-0.186436329679464,-4.90401189745225e-08,0
0.738161887846456,-1.46110975727698,-0.186436326881582,-4.7357723277543e-08,0
0.738161892909173,-1.46110969203377,-0.186436324025842,-4.56122927339475e-08,0
0.738161898735525,-1.46110962902726,-0.186436321452085,-4.40029683857151e-08,0
0.738161904113861,-1.46110956641708,-0.18643631901886,-4.24425554340651e-08,0
0.738161909398144,-1.46110950893116,-0.186436316097579,-4.05339551609292e-08,0
0.738161914668043,-1.46110944977193,-0.186436313432078,-3.87726292226625e-08,0
0.738161920568502,-1.46110939122412,-0.186436311217151,-3.72967569928784e-08,0
0.738161926140946,-1.46110933209969,-0.186436309300625,-3.6010387654648e-08,0
0.738161931726263,-1.46110927252401,-0.186436307661488,-3.49068794775075e-08,0
0.738161936792711,-1.46110921960819,-0.186436305253493,-3.32908342083118e-08,0
0.738161940961938,-1.46110916350473,-0.186436305188557,-3.3244840408623e-08,0
0.738161943921384,-1.46110910428661,-0.186436306618444,-3.42001801279074e-08,0
0.738161946190673,-1.46110904276415,-0.186436308928077,-3.5743812850418e-08,0
0.738161947726127,-1.46110897854426,-0.18643631179678,-3.76533963561657e-08,0
0.738161949446217,-1.46110892054115,-0.186436313703125,-3.89197103548713e-08,0
0.738161949370375,-1.46110886184946,-0.186436316777957,-4.09635182160246e-08,0
0.73816194848713,-1.46110880299919,-0.186436320389529,-4.33623555469609e-08,0
0.738161946483769,-1.46110874290486,-0.186436324341035,-4.59763834912449e-08,0
0.738161945015974,-1.46110868393743,-0.186436327987875,-4.83857835465412e-08,0
0.738161943063016,-1.4611086267175,-0.186436330849024,-5.02778358783277e-08,0
0.738161942705936,-1.46110858515739,-0.186436328858544,-4.89571941206277e-08,0
0.738161943175481,-1.46110855496273,-0.186436323628324,-4.55031048112817e-08,0
0.738161945072228,-1.46110853321848,-0.186436317272302,-4.130813360554e-08,0
0.738161946869429,-1.46110851742646,-0.186436310171629,-3.66144174420341e-08,0
0.73816194635405,-1.46110842183492,-0.186436321050669,-4.38013201256728e-08,0
0.738161941659159,-1.46110835125341,-0.186436321284599,-4.39412988941214e-08,0
0.738161945726134,-1.4611083011534,-0.186436317546113,-4.16985471349077e-08,0
0.738161949419371,-1.46110826472497,-0.186436312141357,-3.84527694347739e-08,0
0.738161952956172,-1.46110815711323,-0.186436320996635,-4.38585091800935e-08,0
0.738161956610172,-1.4611080787758,-0.18643632303542,-4.51295672359985e-08,0
0.738161960354565,-1.46110802180498,-0.186436321021856,-4.38393761488218e-08,0
0.73816196389674,-1.46110798037784,-0.186436316598821,-4.09570037006131e-08,0
0.738161967054325,-1.46110795025046,-0.186436310612079,-3.70135018070814e-08,0
0.738161972077192,-1.46110785055107,-0.186436316909045,-4.11892751022161e-08,0
0.738161976960004,-1.4611077629239,-0.186436320015206,-4.32624158181733e-08,0
0.738161982109191,-1.46110768125219,-0.186436321338685,-4.41460724207065e-08,0
0.738161982985112,-1.46110758555471,-0.186436320592047,-4.36731635159649e-08,0
0.738161991261322,-1.46110750497924,-0.186436318539845,-4.2421220523562e-08,0
0.738161998372264,-1.46110743055084,-0.186436316866188,-4.13990459930149e-08,0
0.738162000123522,-1.46110734386406,-0.186436314435219,-3.99715233617341e-08,0
0.738162008196927,-1.46110726599109,-0.186436312870409,-3.90617354054892e-08,0
0.73816201482586,-1.46110719573435,-0.186436311165796,-3.80541149535116e-08,0
0.73816201722647,-1.46110714399814,-0.18643630297645,-3.32974980615751e-08,0
0.738162024128514,-1.46110710721021,-0.186436296211574,-2.93762250097215e-08,0
0.738162029328756,-1.46110708039148,-0.186436290247821,-2.58295956006838e-08,0
0.738162029482149,-1.46110698184884,-0.186436302575531,-3.34260514497884e-08,0
0.738162030602958,-1.4611069099752,-0.186436307808259,-3.67690261244839e-08,0
0.738162032154964,-1.46110685765712,-0.186436308559339,-3.72616280682153e-08,0
0.738162034009018,-1.46110681960915,-0.18643630646117,-3.5848488436474e-08,0
0.738162035928306,-1.46110679194687,-0.186436302488549,-3.31470142389126e-08,0
0.738162035857449,-1.46110668974996,-0.186436314124387,-4.10831026767271e-08,0
0.738162036774117,-1.46110661534484,-0.186436318540276,-4.40982613833297e-08,0
0.738162038662466,-1.46110656127073,-0.186436318332951,-4.39536550449492e-08,0
0.738162040397216,-1.46110652187233,-0.186436314860952,-4.15781324263234e-08,0
0.738162043034673,-1.46110649337633,-0.186436309912491,-3.82011487643605e-08,0
0.738162043105195,-1.46110638832791,-0.186436321240114,-4.5908412842258e-08,0
0.738162044059672,-1.46110629269267,-0.186436328234425,-5.06339771320253e-08,0
0.738162046447492,-1.46110620504996,-0.18643633196243,-5.31341320293372e-08,0
0.738162049854962,-1.46110612413873,-0.186436333500557,-5.4161442906751e-08,0
0.738162053212446,-1.4611060469002,-0.186436333600393,-5.42238418931324e-08,0
0.738162057073145,-1.46110598062426,-0.186436331389381,-5.27408077233439e-08,0
0.73816206079945,-1.46110591702263,-0.186436328336531,-5.07056340452457e-08,0
0.738162065291364,-1.46110585653702,-0.186436325093378,-4.85541230279675e-08,0
0.738162069747828,-1.46110579813935,-0.186436321876853,-4.64243541387005e-08,0
0.738162074107188,-1.46110574105829,-0.186436318805291,-4.43930728705074e-08,0
0.738162078467064,-1.46110568812452,-0.186436315508155,-4.22143989044617e-08,0
0.738162082681547,-1.46110564968588,-0.186436310505114,-3.89032585309435e-08,0
0.738162086085643,-1.46110562169358,-0.186436304235345,-3.4754008714474e-08,0
0.7381620894587,-1.46110560143119,-0.186436297695215,-3.04350916826155e-08,0
0.738162092495441,-1.46110558675126,-0.186436291317105,-2.62290597112856e-08,0
0.738162098439638,-1.46110549614792,-0.18643629706753,-3.00161562413999e-08,0
0.738162103241473,-1.46110543010906,-0.186436298280726,-3.08113686808568e-08,0
0.738162108018869,-1.46110538215109,-0.186436296961418,-2.99395091074529e-08,0
0.738162111512224,-1.46110534715052,-0.18643629373491,-2.78052389083069e-08,0
0.738162114825902,-1.46110532174969,-0.186436289623234,-2.50893099582954e-08,0
0.738162121812896,-1.46110522119061,-0.186436296394532,-2.95543893134343e-08,0
0.738162127597431,-1.46110514792743,-0.186436298367064,-3.08530301268018e-08,0
0.738162132498179,-1.46110509458481,-0.186436297250128,-3.01146538433239e-08,0
0.738162136700099,-1.46110505577096,-0.186436294260547,-2.81431879394128e-08,0
0.738162140522084,-1.46110502758536,-0.186436290480169,-2.56445375726626e-08,0
0.738162148297885,-1.46110492614816,-0.186436296477188,-2.96147483180584e-08,0
0.738162156285122,-1.46110483291259,-0.186436299709421,-3.17481897191925e-08,0
0.738162164809833,-1.46110474668633,-0.186436300983767,-3.25849165003132e-08,0
0.738162173483258,-1.46110466545678,-0.186436300988703,-3.25851758445299e-08,0
0.73816218236267,-1.46110458875298,-0.186436300255864,-3.20992271383605e-08,0
0.738162190518551,-1.46110452092685,-0.186436298454266,-3.09059073835074e-08,0
0.738162198607091,-1.46110445514415,-0.18643629619587,-2.94132299931111e-08,0
0.738162206955308,-1.46110439173592,-0.186436293866101,-2.78774763381518e-08,0
0.738162215228583,-1.46110433000045,-0.18643629160651,-2.63891792742872e-08,0
